station_id,stationname,date,daytype,rides
40890,O'Hare Airport,4/12/2009,U,8067
40890,O'Hare Airport,10/28/2014,W,9212
40890,O'Hare Airport,8/8/2015,A,10656
40890,O'Hare Airport,4/28/2006,W,10749
40890,O'Hare Airport,2/22/2009,U,6389
40890,O'Hare Airport,9/14/2014,U,10171
40890,O'Hare Airport,6/25/2005,A,8280
40890,O'Hare Airport,6/10/2010,W,10253
40890,O'Hare Airport,12/7/2002,A,6077
40890,O'Hare Airport,1/18/2014,A,7337
40890,O'Hare Airport,2/11/2009,W,6988
40890,O'Hare Airport,2/3/2004,W,6808
40890,O'Hare Airport,10/25/2007,W,9683
40890,O'Hare Airport,5/3/2017,W,10345
40890,O'Hare Airport,6/11/2007,W,10461
40890,O'Hare Airport,3/17/2014,W,9618
40890,O'Hare Airport,11/1/2004,W,8516
40890,O'Hare Airport,10/17/2017,W,11318
40890,O'Hare Airport,3/4/2007,U,7383
40890,O'Hare Airport,5/17/2012,W,10762
40890,O'Hare Airport,6/20/2006,W,10231
40890,O'Hare Airport,2/26/2008,W,7140
40890,O'Hare Airport,8/24/2008,U,8200
40890,O'Hare Airport,10/12/2017,W,12524
40890,O'Hare Airport,12/4/2008,W,8122
40890,O'Hare Airport,6/26/2011,U,9431
40890,O'Hare Airport,7/21/2014,W,11276
40890,O'Hare Airport,8/15/2014,W,12302
40890,O'Hare Airport,7/18/2015,A,9769
40890,O'Hare Airport,9/23/2010,W,10992
40890,O'Hare Airport,3/25/2003,W,7267
40890,O'Hare Airport,6/13/2004,U,8398
40890,O'Hare Airport,3/2/2014,U,7679
40890,O'Hare Airport,5/28/2005,A,9205
40890,O'Hare Airport,2/16/2004,W,8281
40890,O'Hare Airport,12/6/2009,U,6666
40890,O'Hare Airport,11/19/2009,W,8276
40890,O'Hare Airport,11/27/2007,W,8948
40890,O'Hare Airport,4/20/2015,W,11906
40890,O'Hare Airport,4/17/2003,W,7641
40890,O'Hare Airport,8/20/2013,W,10347
40890,O'Hare Airport,9/12/2007,W,8491
40890,O'Hare Airport,12/21/2006,W,8607
40890,O'Hare Airport,12/13/2009,U,6383
40890,O'Hare Airport,1/21/2006,A,7172
40890,O'Hare Airport,5/1/2009,W,9401
40890,O'Hare Airport,5/7/2005,A,7229
40890,O'Hare Airport,7/10/2002,W,8177
40890,O'Hare Airport,7/24/2008,W,9728
40890,O'Hare Airport,11/15/2013,W,11607
40890,O'Hare Airport,8/18/2004,W,8881
40890,O'Hare Airport,1/30/2012,W,8292
40890,O'Hare Airport,9/4/2009,W,11529
40890,O'Hare Airport,8/14/2014,W,11978
40890,O'Hare Airport,12/21/2011,W,8079
40890,O'Hare Airport,8/25/2017,W,13683
40890,O'Hare Airport,6/13/2011,W,11128
40890,O'Hare Airport,4/20/2011,W,9128
40890,O'Hare Airport,5/13/2011,W,11169
40890,O'Hare Airport,2/25/2009,W,7118
40890,O'Hare Airport,9/1/2005,W,9759
40890,O'Hare Airport,4/2/2016,A,7417
40890,O'Hare Airport,5/13/2008,W,8464
40890,O'Hare Airport,6/19/2014,W,11989
40890,O'Hare Airport,1/7/2017,A,7201
40890,O'Hare Airport,12/1/2009,W,8305
40890,O'Hare Airport,7/6/2009,W,10233
40890,O'Hare Airport,4/25/2012,W,8929
40890,O'Hare Airport,12/26/2003,W,7255
40890,O'Hare Airport,10/29/2010,W,10494
40890,O'Hare Airport,10/26/2006,W,9989
40890,O'Hare Airport,9/15/2008,W,9581
40890,O'Hare Airport,2/17/2008,U,6245
40890,O'Hare Airport,10/20/2001,A,5586
40890,O'Hare Airport,7/20/2014,U,10325
40890,O'Hare Airport,3/15/2005,W,7953
40890,O'Hare Airport,10/10/2017,W,11495
40890,O'Hare Airport,4/14/2014,W,9861
40890,O'Hare Airport,5/27/2009,W,8027
40890,O'Hare Airport,9/24/2008,W,8603
40890,O'Hare Airport,6/9/2005,W,11479
40890,O'Hare Airport,3/14/2005,W,9009
40890,O'Hare Airport,10/26/2011,W,8850
40890,O'Hare Airport,8/12/2016,W,14147
40890,O'Hare Airport,6/25/2008,W,9552
40890,O'Hare Airport,8/28/2003,W,8566
40890,O'Hare Airport,6/25/2004,W,10384
40890,O'Hare Airport,10/9/2008,W,9949
40890,O'Hare Airport,9/26/2013,W,11216
40890,O'Hare Airport,12/31/2007,W,5970
40890,O'Hare Airport,4/22/2002,W,8258
40890,O'Hare Airport,1/23/2002,W,6390
40890,O'Hare Airport,9/28/2010,W,8384
40890,O'Hare Airport,3/17/2006,W,10658
40890,O'Hare Airport,3/16/2006,W,9445
40890,O'Hare Airport,12/2/2014,W,9562
40890,O'Hare Airport,5/3/2014,A,8319
40890,O'Hare Airport,12/18/2009,W,8053
40890,O'Hare Airport,12/9/2002,W,7736
40890,O'Hare Airport,12/18/2003,W,7529
40890,O'Hare Airport,6/8/2005,W,9660
40890,O'Hare Airport,9/28/2008,U,7757
40890,O'Hare Airport,7/1/2006,A,8968
40890,O'Hare Airport,2/9/2016,W,8433
40890,O'Hare Airport,8/2/2010,W,10173
40890,O'Hare Airport,2/17/2003,W,8673
40890,O'Hare Airport,9/30/2017,A,9789
40890,O'Hare Airport,6/6/2012,W,10125
40890,O'Hare Airport,4/15/2002,W,8149
40890,O'Hare Airport,6/3/2014,W,9950
40890,O'Hare Airport,11/3/2012,A,7658
40890,O'Hare Airport,6/6/2006,W,9157
40890,O'Hare Airport,9/4/2006,U,11120
40890,O'Hare Airport,7/25/2012,W,10101
40890,O'Hare Airport,9/23/2001,U,6153
40890,O'Hare Airport,9/21/2013,A,7513
40890,O'Hare Airport,7/22/2013,W,10976
40890,O'Hare Airport,7/20/2004,W,8726
40890,O'Hare Airport,9/2/2012,U,9430
40890,O'Hare Airport,4/28/2002,U,6701
40890,O'Hare Airport,8/15/2007,W,9281
40890,O'Hare Airport,7/11/2003,W,9887
40890,O'Hare Airport,5/10/2001,W,8342
40890,O'Hare Airport,2/2/2015,W,9270
40890,O'Hare Airport,7/24/2006,W,10950
40890,O'Hare Airport,3/27/2017,W,11066
40890,O'Hare Airport,3/16/2010,W,7738
40890,O'Hare Airport,7/10/2001,W,8976
40890,O'Hare Airport,5/16/2006,W,9189
40890,O'Hare Airport,4/5/2005,W,8389
40890,O'Hare Airport,2/25/2014,W,7893
40890,O'Hare Airport,7/21/2015,W,11075
40890,O'Hare Airport,11/5/2017,U,9953
40890,O'Hare Airport,9/2/2003,W,9467
40890,O'Hare Airport,12/11/2010,A,6560
40890,O'Hare Airport,6/9/2009,W,7632
40890,O'Hare Airport,10/14/2009,W,8174
40890,O'Hare Airport,4/19/2011,W,7743
40890,O'Hare Airport,9/1/2001,A,8343
40890,O'Hare Airport,8/14/2011,U,9768
40890,O'Hare Airport,1/19/2008,A,5589
40890,O'Hare Airport,6/5/2007,W,9648
40890,O'Hare Airport,10/7/2010,W,10849
40890,O'Hare Airport,6/2/2009,W,7416
40890,O'Hare Airport,12/11/2004,A,6239
40890,O'Hare Airport,4/5/2006,W,8731
40890,O'Hare Airport,2/4/2005,W,8340
40890,O'Hare Airport,6/28/2012,W,10799
40890,O'Hare Airport,5/15/2012,W,9156
40890,O'Hare Airport,9/4/2017,U,13325
40890,O'Hare Airport,7/26/2003,A,6666
40890,O'Hare Airport,1/31/2012,W,7180
40890,O'Hare Airport,4/3/2009,W,8769
40890,O'Hare Airport,5/10/2007,W,9904
40890,O'Hare Airport,4/2/2009,W,8147
40890,O'Hare Airport,11/24/2011,U,6612
40890,O'Hare Airport,3/10/2017,W,12020
40890,O'Hare Airport,4/8/2015,W,9608
40890,O'Hare Airport,7/20/2012,W,12169
40890,O'Hare Airport,1/19/2014,U,7147
40890,O'Hare Airport,2/22/2017,W,9305
40890,O'Hare Airport,4/21/2007,A,7929
40890,O'Hare Airport,7/11/2008,W,0
40890,O'Hare Airport,7/18/2013,W,12588
40890,O'Hare Airport,12/30/2004,W,8841
40890,O'Hare Airport,1/3/2006,W,9664
40890,O'Hare Airport,3/30/2012,W,9743
40890,O'Hare Airport,6/8/2013,A,9051
40890,O'Hare Airport,11/5/2001,W,7666
40890,O'Hare Airport,10/24/2003,W,9766
40890,O'Hare Airport,2/19/2016,W,9615
40890,O'Hare Airport,12/19/2012,W,8799
40890,O'Hare Airport,7/23/2011,A,5257
40890,O'Hare Airport,1/30/2002,W,6600
40890,O'Hare Airport,5/24/2009,U,6858
40890,O'Hare Airport,9/4/2001,W,10677
40890,O'Hare Airport,10/29/2008,W,8014
40890,O'Hare Airport,11/15/2007,W,9598
40890,O'Hare Airport,11/14/2005,W,10171
40890,O'Hare Airport,10/14/2002,W,9472
40890,O'Hare Airport,9/23/2003,W,7682
40890,O'Hare Airport,5/2/2009,A,6505
40890,O'Hare Airport,8/27/2008,W,8736
40890,O'Hare Airport,3/20/2007,W,8720
40890,O'Hare Airport,12/8/2001,A,5374
40890,O'Hare Airport,8/23/2007,W,10182
40890,O'Hare Airport,9/4/2004,A,8128
40890,O'Hare Airport,12/20/2006,W,8772
40890,O'Hare Airport,12/1/2007,A,6166
40890,O'Hare Airport,2/12/2002,W,6388
40890,O'Hare Airport,10/3/2004,U,8297
40890,O'Hare Airport,12/15/2013,U,7707
40890,O'Hare Airport,3/26/2015,W,10769
40890,O'Hare Airport,1/21/2017,A,7193
40890,O'Hare Airport,8/30/2001,W,8839
40890,O'Hare Airport,9/13/2004,W,9671
40890,O'Hare Airport,7/19/2005,W,9444
40890,O'Hare Airport,6/1/2017,W,11971
40890,O'Hare Airport,10/2/2009,W,10299
40890,O'Hare Airport,4/14/2001,A,5791
40890,O'Hare Airport,5/26/2005,W,10528
40890,O'Hare Airport,5/28/2004,W,10762
40890,O'Hare Airport,2/28/2017,W,8310
40890,O'Hare Airport,1/13/2002,U,5802
40890,O'Hare Airport,5/23/2016,W,12811
40890,O'Hare Airport,2/8/2005,W,7450
40890,O'Hare Airport,3/10/2013,U,7924
40890,O'Hare Airport,10/22/2007,W,9603
40890,O'Hare Airport,7/16/2017,U,10797
40890,O'Hare Airport,10/14/2004,W,9669
40890,O'Hare Airport,11/2/2006,W,10387
40890,O'Hare Airport,8/31/2016,W,11027
40890,O'Hare Airport,4/6/2005,W,8750
40890,O'Hare Airport,9/30/2014,W,9067
40890,O'Hare Airport,6/17/2010,W,10319
40890,O'Hare Airport,2/21/2001,W,7341
40890,O'Hare Airport,7/13/2008,U,0
40890,O'Hare Airport,5/28/2002,W,9610
40890,O'Hare Airport,12/31/2006,U,7372
40890,O'Hare Airport,6/15/2007,W,11219
40890,O'Hare Airport,11/13/2001,W,7111
40890,O'Hare Airport,9/24/2007,W,9553
40890,O'Hare Airport,5/17/2015,U,11417
40890,O'Hare Airport,3/23/2015,W,10676
40890,O'Hare Airport,1/11/2014,A,7063
40890,O'Hare Airport,8/3/2010,W,9312
40890,O'Hare Airport,4/2/2003,W,7060
40890,O'Hare Airport,10/22/2015,W,13973
40890,O'Hare Airport,7/24/2009,W,10887
40890,O'Hare Airport,5/19/2005,W,8909
40890,O'Hare Airport,5/1/2003,W,7663
40890,O'Hare Airport,7/27/2001,W,11418
40890,O'Hare Airport,8/30/2008,A,8978
40890,O'Hare Airport,11/26/2001,W,10536
40890,O'Hare Airport,6/28/2009,U,8668
40890,O'Hare Airport,5/7/2004,W,9138
40890,O'Hare Airport,7/3/2012,W,9534
40890,O'Hare Airport,11/13/2016,U,10419
40890,O'Hare Airport,12/16/2007,U,6172
40890,O'Hare Airport,12/18/2004,A,6644
40890,O'Hare Airport,5/5/2012,A,8920
40890,O'Hare Airport,3/12/2015,W,11132
40890,O'Hare Airport,6/3/2006,A,7244
40890,O'Hare Airport,3/23/2004,W,7794
40890,O'Hare Airport,11/5/2005,A,6699
40890,O'Hare Airport,1/15/2007,W,9141
40890,O'Hare Airport,12/28/2008,U,10558
40890,O'Hare Airport,8/24/2012,W,12790
40890,O'Hare Airport,10/17/2009,A,8911
40890,O'Hare Airport,5/3/2005,W,8500
40890,O'Hare Airport,12/15/2007,A,5902
40890,O'Hare Airport,4/11/2001,W,7548
40890,O'Hare Airport,5/9/2008,W,10157
40890,O'Hare Airport,3/27/2004,A,6713
40890,O'Hare Airport,8/11/2012,A,9611
40890,O'Hare Airport,4/12/2004,W,9310
40890,O'Hare Airport,3/20/2008,W,9565
40890,O'Hare Airport,10/29/2011,A,7398
40890,O'Hare Airport,6/20/2015,A,9458
40890,O'Hare Airport,9/26/2012,W,9246
40890,O'Hare Airport,5/15/2001,W,8227
40890,O'Hare Airport,4/29/2002,W,8216
40890,O'Hare Airport,4/13/2015,W,11026
40890,O'Hare Airport,6/26/2006,W,10554
40890,O'Hare Airport,3/4/2003,W,7598
40890,O'Hare Airport,8/11/2002,U,8443
40890,O'Hare Airport,8/29/2004,U,8110
40890,O'Hare Airport,7/14/2016,W,14155
40890,O'Hare Airport,3/31/2005,W,9728
40890,O'Hare Airport,12/4/2009,W,8742
40890,O'Hare Airport,11/2/2013,A,7735
40890,O'Hare Airport,8/7/2011,U,10038
40890,O'Hare Airport,12/31/2009,W,7225
40890,O'Hare Airport,9/3/2010,W,13189
40890,O'Hare Airport,11/23/2008,U,6630
40890,O'Hare Airport,7/24/2001,W,9647
40890,O'Hare Airport,6/19/2012,W,9817
40890,O'Hare Airport,9/9/2009,W,8282
40890,O'Hare Airport,5/25/2004,W,8415
40890,O'Hare Airport,5/7/2003,W,7122
40890,O'Hare Airport,8/25/2008,W,9340
40890,O'Hare Airport,2/2/2016,W,8011
40890,O'Hare Airport,3/13/2008,W,9081
40890,O'Hare Airport,9/15/2009,W,7914
40890,O'Hare Airport,1/10/2011,W,7777
40890,O'Hare Airport,9/13/2011,W,9267
40890,O'Hare Airport,6/4/2006,U,8794
40890,O'Hare Airport,4/6/2002,A,6305
40890,O'Hare Airport,6/3/2008,W,8157
40890,O'Hare Airport,11/30/2004,W,9228
40890,O'Hare Airport,5/2/2008,W,8865
40890,O'Hare Airport,10/14/2017,A,8597
40890,O'Hare Airport,1/27/2001,A,5695
40890,O'Hare Airport,6/19/2005,U,9156
40890,O'Hare Airport,1/16/2012,W,9362
40890,O'Hare Airport,8/6/2012,W,11503
40890,O'Hare Airport,12/4/2014,W,10548
40890,O'Hare Airport,9/7/2012,W,11840
40890,O'Hare Airport,9/23/2004,W,9409
40890,O'Hare Airport,10/10/2003,W,11811
40890,O'Hare Airport,6/7/2016,W,12333
40890,O'Hare Airport,10/6/2003,W,8216
40890,O'Hare Airport,12/15/2011,W,8906
40890,O'Hare Airport,4/4/2010,U,7327
40890,O'Hare Airport,2/28/2003,W,8316
40890,O'Hare Airport,7/22/2017,A,10420
40890,O'Hare Airport,6/11/2017,U,12394
40890,O'Hare Airport,9/11/2001,W,3976
40890,O'Hare Airport,4/10/2001,W,7916
40890,O'Hare Airport,10/1/2004,W,11137
40890,O'Hare Airport,7/26/2004,W,9731
40890,O'Hare Airport,9/25/2015,W,15464
40890,O'Hare Airport,5/29/2003,W,8381
40890,O'Hare Airport,3/4/2010,W,7443
40890,O'Hare Airport,4/22/2001,U,7217
40890,O'Hare Airport,5/5/2016,W,12275
40890,O'Hare Airport,1/10/2009,A,6027
40890,O'Hare Airport,1/14/2011,W,8649
40890,O'Hare Airport,10/1/2014,W,9363
40890,O'Hare Airport,4/29/2013,W,10087
40890,O'Hare Airport,11/26/2010,W,7582
40890,O'Hare Airport,7/9/2009,W,9997
40890,O'Hare Airport,1/18/2016,W,9762
40890,O'Hare Airport,8/20/2009,W,9242
40890,O'Hare Airport,1/25/2001,W,7703
40890,O'Hare Airport,2/10/2009,W,6675
40890,O'Hare Airport,2/10/2004,W,6780
40890,O'Hare Airport,6/30/2008,W,9941
40890,O'Hare Airport,4/27/2004,W,6986
40890,O'Hare Airport,9/25/2008,W,9711
40890,O'Hare Airport,12/24/2014,W,7510
40890,O'Hare Airport,10/2/2011,U,9466
40890,O'Hare Airport,1/16/2006,W,9158
40890,O'Hare Airport,5/12/2006,W,11228
40890,O'Hare Airport,5/13/2013,W,10946
40890,O'Hare Airport,4/23/2016,A,9877
40890,O'Hare Airport,7/1/2011,W,12410
40890,O'Hare Airport,12/19/2001,W,7043
40890,O'Hare Airport,11/11/2004,W,9649
40890,O'Hare Airport,7/22/2001,U,7456
40890,O'Hare Airport,7/2/2001,W,9628
40890,O'Hare Airport,11/11/2002,W,8575
40890,O'Hare Airport,3/5/2017,U,9089
40890,O'Hare Airport,8/10/2014,U,10100
40890,O'Hare Airport,2/13/2011,U,6955
40890,O'Hare Airport,12/4/2012,W,8392
40890,O'Hare Airport,7/19/2002,W,10342
40890,O'Hare Airport,7/14/2006,W,12516
40890,O'Hare Airport,2/2/2008,A,5726
40890,O'Hare Airport,6/21/2005,W,9744
40890,O'Hare Airport,11/13/2017,W,11348
40890,O'Hare Airport,12/9/2009,W,7502
40890,O'Hare Airport,8/12/2001,U,8928
40890,O'Hare Airport,5/11/2012,W,11470
40890,O'Hare Airport,3/9/2007,W,9711
40890,O'Hare Airport,11/29/2012,W,9360
40890,O'Hare Airport,2/21/2008,W,8030
40890,O'Hare Airport,9/20/2016,W,11092
40890,O'Hare Airport,2/3/2017,W,9649
40890,O'Hare Airport,5/2/2017,W,9625
40890,O'Hare Airport,7/15/2009,W,8430
40890,O'Hare Airport,11/19/2008,W,8138
40890,O'Hare Airport,9/8/2013,U,9676
40890,O'Hare Airport,4/25/2003,W,8373
40890,O'Hare Airport,10/4/2012,W,12031
40890,O'Hare Airport,11/7/2003,W,9987
40890,O'Hare Airport,11/4/2004,W,8893
40890,O'Hare Airport,3/19/2008,W,8617
40890,O'Hare Airport,9/5/2014,W,11356
40890,O'Hare Airport,11/14/2014,W,12408
40890,O'Hare Airport,11/24/2015,W,10512
40890,O'Hare Airport,8/16/2001,W,9968
40890,O'Hare Airport,3/18/2017,A,8266
40890,O'Hare Airport,9/12/2010,U,8722
40890,O'Hare Airport,11/1/2006,W,9226
40890,O'Hare Airport,1/12/2009,W,7790
40890,O'Hare Airport,7/3/2006,W,8927
40890,O'Hare Airport,8/23/2002,W,9955
40890,O'Hare Airport,3/8/2010,W,7940
40890,O'Hare Airport,1/16/2001,W,7838
40890,O'Hare Airport,10/9/2014,W,12912
40890,O'Hare Airport,2/24/2002,U,6215
40890,O'Hare Airport,5/14/2012,W,10884
40890,O'Hare Airport,9/28/2001,W,8800
40890,O'Hare Airport,3/19/2006,U,7789
40890,O'Hare Airport,8/25/2001,A,8038
40890,O'Hare Airport,8/4/2013,U,10487
40890,O'Hare Airport,10/14/2010,W,11094
40890,O'Hare Airport,7/17/2002,W,8422
40890,O'Hare Airport,3/6/2014,W,9200
40890,O'Hare Airport,6/15/2002,A,6642
40890,O'Hare Airport,6/2/2005,W,9416
40890,O'Hare Airport,11/20/2009,W,9434
40890,O'Hare Airport,12/9/2013,W,9882
40890,O'Hare Airport,2/26/2011,A,5833
40890,O'Hare Airport,9/26/2016,W,12203
40890,O'Hare Airport,7/16/2007,W,10147
40890,O'Hare Airport,1/18/2010,W,8355
40890,O'Hare Airport,3/27/2014,W,24
40890,O'Hare Airport,9/30/2016,W,13041
40890,O'Hare Airport,6/4/2011,A,7850
40890,O'Hare Airport,10/11/2003,A,8965
40890,O'Hare Airport,3/24/2004,W,7887
40890,O'Hare Airport,12/17/2002,W,7156
40890,O'Hare Airport,7/7/2002,U,10155
40890,O'Hare Airport,3/19/2005,A,7065
40890,O'Hare Airport,11/21/2004,U,7229
40890,O'Hare Airport,9/26/2015,A,11250
40890,O'Hare Airport,3/24/2010,W,7468
40890,O'Hare Airport,10/24/2013,W,10824
40890,O'Hare Airport,2/16/2017,W,9739
40890,O'Hare Airport,11/15/2005,W,8210
40890,O'Hare Airport,12/23/2001,U,5187
40890,O'Hare Airport,11/4/2014,W,9165
40890,O'Hare Airport,3/1/2015,U,7917
40890,O'Hare Airport,12/4/2013,W,8394
40890,O'Hare Airport,3/13/2013,W,8579
40890,O'Hare Airport,10/8/2014,W,9908
40890,O'Hare Airport,3/15/2008,A,7365
40890,O'Hare Airport,6/20/2012,W,10240
40890,O'Hare Airport,5/26/2017,W,13667
40890,O'Hare Airport,4/2/2002,W,7444
40890,O'Hare Airport,1/16/2007,W,8698
40890,O'Hare Airport,9/16/2006,A,8126
40890,O'Hare Airport,7/20/2016,W,11649
40890,O'Hare Airport,5/21/2003,W,7620
40890,O'Hare Airport,4/5/2016,W,9838
40890,O'Hare Airport,2/10/2006,W,9207
40890,O'Hare Airport,3/22/2015,U,9293
40890,O'Hare Airport,7/16/2016,A,10879
40890,O'Hare Airport,10/23/2011,U,10009
40890,O'Hare Airport,2/5/2002,W,6274
40890,O'Hare Airport,3/21/2002,W,7532
40890,O'Hare Airport,1/9/2005,U,6276
40890,O'Hare Airport,5/1/2005,U,7919
40890,O'Hare Airport,4/9/2014,W,9012
40890,O'Hare Airport,8/29/2001,W,8513
40890,O'Hare Airport,4/15/2017,A,8288
40890,O'Hare Airport,10/6/2017,W,18646
40890,O'Hare Airport,11/24/2016,U,7261
40890,O'Hare Airport,7/7/2017,W,12710
40890,O'Hare Airport,7/5/2004,U,9448
40890,O'Hare Airport,9/12/2008,W,10619
40890,O'Hare Airport,10/3/2001,W,6733
40890,O'Hare Airport,1/6/2001,A,6109
40890,O'Hare Airport,12/24/2013,W,7020
40890,O'Hare Airport,9/8/2017,W,13509
40890,O'Hare Airport,5/2/2005,W,9524
40890,O'Hare Airport,10/9/2013,W,9851
40890,O'Hare Airport,8/25/2006,W,11048
40890,O'Hare Airport,6/21/2008,A,7886
40890,O'Hare Airport,3/25/2014,W,45
40890,O'Hare Airport,2/12/2003,W,6604
40890,O'Hare Airport,11/14/2013,W,10327
40890,O'Hare Airport,9/4/2015,W,16948
40890,O'Hare Airport,5/31/2014,A,8668
40890,O'Hare Airport,10/22/2008,W,8138
40890,O'Hare Airport,4/20/2003,U,7410
40890,O'Hare Airport,1/30/2017,W,9717
40890,O'Hare Airport,8/1/2017,W,11653
40890,O'Hare Airport,11/23/2006,U,7060
40890,O'Hare Airport,4/4/2007,W,8456
40890,O'Hare Airport,6/22/2010,W,8995
40890,O'Hare Airport,12/22/2009,W,6836
40890,O'Hare Airport,3/20/2010,A,5804
40890,O'Hare Airport,11/15/2011,W,8839
40890,O'Hare Airport,6/6/2007,W,9759
40890,O'Hare Airport,6/30/2004,W,8788
40890,O'Hare Airport,5/23/2007,W,9103
40890,O'Hare Airport,5/24/2002,W,9918
40890,O'Hare Airport,11/13/2006,W,9504
40890,O'Hare Airport,11/15/2016,W,10334
40890,O'Hare Airport,8/4/2004,W,8796
40890,O'Hare Airport,9/12/2016,W,11994
40890,O'Hare Airport,8/5/2008,W,10621
40890,O'Hare Airport,8/31/2007,W,13078
40890,O'Hare Airport,3/13/2014,W,10149
40890,O'Hare Airport,4/20/2006,W,10234
40890,O'Hare Airport,9/18/2014,W,11861
40890,O'Hare Airport,8/7/2009,W,12643
40890,O'Hare Airport,9/12/2005,W,10327
40890,O'Hare Airport,4/30/2005,A,6925
40890,O'Hare Airport,1/15/2010,W,8107
40890,O'Hare Airport,10/24/2010,U,8765
40890,O'Hare Airport,3/19/2002,W,7390
40890,O'Hare Airport,3/30/2011,W,8301
40890,O'Hare Airport,10/21/2017,A,9828
40890,O'Hare Airport,6/30/2013,U,9482
40890,O'Hare Airport,9/8/2014,W,10707
40890,O'Hare Airport,10/22/2014,W,9566
40890,O'Hare Airport,2/18/2004,W,7085
40890,O'Hare Airport,5/1/2004,A,6385
40890,O'Hare Airport,8/7/2015,W,15666
40890,O'Hare Airport,1/25/2007,W,8335
40890,O'Hare Airport,7/16/2008,W,0
40890,O'Hare Airport,10/26/2009,W,8871
40890,O'Hare Airport,3/4/2002,W,7342
40890,O'Hare Airport,3/28/2008,W,9436
40890,O'Hare Airport,1/6/2005,W,8297
40890,O'Hare Airport,11/26/2007,W,11317
40890,O'Hare Airport,4/9/2010,W,8830
40890,O'Hare Airport,8/15/2016,W,12445
40890,O'Hare Airport,3/29/2007,W,9989
40890,O'Hare Airport,4/2/2015,W,11113
40890,O'Hare Airport,6/15/2014,U,9828
40890,O'Hare Airport,3/14/2012,W,8971
40890,O'Hare Airport,8/25/2002,U,8110
40890,O'Hare Airport,4/29/2014,W,8602
40890,O'Hare Airport,5/20/2004,W,9024
40890,O'Hare Airport,11/19/2015,W,12396
40890,O'Hare Airport,8/26/2009,W,8126
40890,O'Hare Airport,8/6/2008,W,9698
40890,O'Hare Airport,10/20/2014,W,10870
40890,O'Hare Airport,2/29/2008,W,8521
40890,O'Hare Airport,3/26/2012,W,10165
40890,O'Hare Airport,11/24/2009,W,7732
40890,O'Hare Airport,12/13/2005,W,8499
40890,O'Hare Airport,5/30/2004,U,6136
40890,O'Hare Airport,9/18/2001,W,6054
40890,O'Hare Airport,8/12/2005,W,11456
40890,O'Hare Airport,5/26/2001,A,7320
40890,O'Hare Airport,9/20/2011,W,9474
40890,O'Hare Airport,11/12/2008,W,7923
40890,O'Hare Airport,4/22/2007,U,8288
40890,O'Hare Airport,8/29/2011,W,10120
40890,O'Hare Airport,11/4/2013,W,10075
40890,O'Hare Airport,8/11/2001,A,7218
40890,O'Hare Airport,2/23/2014,U,7669
40890,O'Hare Airport,2/29/2004,U,6707
40890,O'Hare Airport,7/4/2010,U,7882
40890,O'Hare Airport,3/4/2015,W,8753
40890,O'Hare Airport,10/17/2013,W,11478
40890,O'Hare Airport,9/23/2011,W,11404
40890,O'Hare Airport,4/9/2001,W,8686
40890,O'Hare Airport,11/21/2014,W,11069
40890,O'Hare Airport,3/14/2004,U,6415
40890,O'Hare Airport,11/27/2017,W,14204
40890,O'Hare Airport,3/20/2002,W,7372
40890,O'Hare Airport,2/20/2009,W,7932
40890,O'Hare Airport,4/7/2004,W,7579
40890,O'Hare Airport,3/27/2007,W,8677
40890,O'Hare Airport,7/22/2002,W,9245
40890,O'Hare Airport,9/18/2012,W,9158
40890,O'Hare Airport,11/30/2009,W,11438
40890,O'Hare Airport,2/19/2010,W,7884
40890,O'Hare Airport,11/7/2010,U,8601
40890,O'Hare Airport,3/15/2009,U,7354
40890,O'Hare Airport,5/20/2016,W,13677
40890,O'Hare Airport,4/9/2013,W,8111
40890,O'Hare Airport,3/27/2013,W,8900
40890,O'Hare Airport,10/19/2013,A,8343
40890,O'Hare Airport,4/4/2002,W,8157
40890,O'Hare Airport,1/23/2004,W,7635
40890,O'Hare Airport,3/5/2009,W,7752
40890,O'Hare Airport,4/26/2012,W,9987
40890,O'Hare Airport,5/29/2013,W,9779
40890,O'Hare Airport,11/3/2002,U,7940
40890,O'Hare Airport,6/5/2015,W,13210
40890,O'Hare Airport,2/27/2017,W,9665
40890,O'Hare Airport,10/16/2012,W,9340
40890,O'Hare Airport,2/21/2015,A,6947
40890,O'Hare Airport,7/22/2012,U,9829
40890,O'Hare Airport,8/4/2005,W,9902
40890,O'Hare Airport,8/4/2011,W,15043
40890,O'Hare Airport,8/10/2003,U,8219
40890,O'Hare Airport,9/25/2002,W,8413
40890,O'Hare Airport,12/9/2007,U,5911
40890,O'Hare Airport,4/13/2009,W,8519
40890,O'Hare Airport,8/17/2001,W,10892
40890,O'Hare Airport,11/19/2003,W,7684
40890,O'Hare Airport,6/27/2014,W,12722
40890,O'Hare Airport,10/3/2015,A,10904
40890,O'Hare Airport,12/20/2001,W,7256
40890,O'Hare Airport,11/23/2009,W,7544
40890,O'Hare Airport,5/27/2001,U,6447
40890,O'Hare Airport,3/31/2012,A,7864
40890,O'Hare Airport,11/22/2013,W,10365
40890,O'Hare Airport,3/7/2003,W,8204
40890,O'Hare Airport,7/26/2008,A,8333
40890,O'Hare Airport,4/25/2004,U,7123
40890,O'Hare Airport,4/6/2012,W,10146
40890,O'Hare Airport,4/28/2005,W,9368
